id,name,maxHP,rotation,extra
E_HOLO_SAPPER_CELL,Holo Sapper Cell,69,2,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Hacker Drone: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (2/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ROGUE_SNIPER_UNIT,Rogue Sniper Unit,46,4,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Corrode Rat: 19% | Hacker Drone: 18% | Signal Imp: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_PULSE_DAEMON_UNIT,Pulse Daemon Unit,77,3,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Firewall Pod: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": ""Scrap≤3"", ""Scaling options"": ""Later acts: +16 HP; deepen Healer theme."", ""Special effects"": ""Every 4 turns: summons a Scrap Minion if slot available."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIRCUIT_HACKER_ARRAY,Circuit Hacker Array,79,2,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Hacker Drone: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen DoT theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_GLITCH_TECH_PROTOCOL,Glitch Tech Protocol,50,3,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Corrode Rat: 18% | Firewall Pod: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CHROME_MARAUDER_CELL,Chrome Marauder Cell,31,4,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Corrode Rat: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen Healer theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (4/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIPHER_CLERIC_SHARD,Cipher Cleric Shard,61,3,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Patch Sprite: 34% | Signal Imp: 18% | Firewall Pod: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +10 HP; deepen Healer theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_GHOST_GOON_MK_III,Ghost Goon Mk III,72,2,"{""Primary purpose"": ""Control"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Firewall Pod: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +12 HP; deepen Controller theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_RAZOR_CLERIC_MK_II,Razor Cleric Mk II,51,3,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Hacker Drone: 19% | Signal Imp: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +12 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ECHO_SHAMAN_SWARM,Echo Shaman Swarm,170,3,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Elite"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Allow"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +12 HP; deepen DoT theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_QUANTUM_POD_SUITE,Quantum Pod Suite,129,4,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Firewall Pod: 34% | Signal Imp: 18% | Hacker Drone: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +12 HP; deepen Tank theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_NEON_SAPPER_MK_II,Neon Sapper Mk II,93,2,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Patch Sprite: 34% | Patch Sprite: 18% | Firewall Pod: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Healer theme."", ""Special effects"": ""Turn 1: plays 2 cards."", ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (2/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_SHAMAN_MK_I,Holo Shaman Mk I,46,3,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Leak Wraith: 18% | Firewall Pod: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Tank theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_ENFORCER_MK_I,Holo Enforcer Mk I,77,3,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Firewall Pod: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_VANTA_MARAUDER_MK_I,Vanta Marauder Mk I,42,2,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Hacker Drone: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen DoT theme."", ""Special effects"": ""Turn 1: plays 2 cards."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_PULSE_SHAMAN_SUITE,Pulse Shaman Suite,56,2,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Hacker Drone: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_RAT_MK_II,Holo Rat Mk II,57,2,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Leak Wraith: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen DoT theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_SCOUT_PROXY,Holo Scout Proxy,78,3,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Patch Sprite: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Tank theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIRCUIT_TECH_RIG,Circuit Tech Rig,67,3,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Firewall Pod: 19% | Firewall Pod: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen Tank theme."", ""Special effects"": ""First debuff each combat grants 6 Firewall."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_STATIC_DAEMON_SWARM,Static Daemon Swarm,93,2,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Corrode Rat: 19% | Patch Sprite: 18% | Signal Imp: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (2/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_NEON_WARDEN_SUITE,Neon Warden Suite,69,2,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Patch Sprite: 34% | Signal Imp: 18% | Firewall Pod: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Attacker theme."", ""Special effects"": ""Starts combat with 6 Firewall."", ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_CIRCUIT_DAEMON_ARRAY,Circuit Daemon Array,51,3,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Hacker Drone: 19% | Firewall Pod: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Economy theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_OBSIDIAN_TECH_RIG,Obsidian Tech Rig,55,2,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen DoT theme."", ""Special effects"": ""Turn 1: plays 2 cards."", ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_RAZOR_TECH_NODE,Razor Tech Node,54,2,"{""Primary purpose"": ""Control"", ""Actions / turn"": 1, ""Difficulty"": ""Easy"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Signal Imp: 34% | Firewall Pod: 18% | Patch Sprite: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen Controller theme."", ""Special effects"": ""Turn 1: plays 2 cards."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ECHO_DAEMON_CREW,Echo Daemon Crew,85,2,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +20 HP; deepen DoT theme."", ""Special effects"": ""First debuff each combat grants 6 Firewall."", ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 1"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_OBSIDIAN_POD_MK_I,Obsidian Pod Mk I,130,2,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Hard"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Corrode Rat: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Healer theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (2/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ION_SNIPER_RIG,Ion Sniper Rig,48,3,"{""Primary purpose"": ""Economy pressure"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Patch Sprite: 34% | Leak Wraith: 18% | Signal Imp: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Economy theme."", ""Special effects"": ""Turn 1: plays 2 cards."", ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_NULL_SHAMAN_UNIT,Null Shaman Unit,73,2,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Patch Sprite: 18% | Corrode Rat: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Healer theme."", ""Special effects"": ""On death: deals 3 damage to ALL active characters."", ""Design notes / justification"": ""Memorisable pool (3) with tiny deck variance (2/3). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_SNIPER_SUITE,Holo Sniper Suite,160,2,"{""Primary purpose"": ""Control"", ""Actions / turn"": 1, ""Difficulty"": ""Elite"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Signal Imp: 18% | Patch Sprite: 18% | STOP: 45%"", ""Dupes rule"": ""Allow"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +10 HP; deepen Controller theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (2/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_FLUX_COURIER_PROXY,Flux Courier Proxy,70,4,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Corrode Rat: 18% | Hacker Drone: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen Healer theme."", ""Special effects"": ""Starts combat with 6 Firewall."", ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_VANTA_TECH_NODE,Vanta Tech Node,83,4,"{""Primary purpose"": ""Support/Heal"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Patch Sprite: 19% | Corrode Rat: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +18 HP; deepen Healer theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (4/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_KILO_SNIPER_ARRAY,Kilo Sniper Array,77,2,"{""Primary purpose"": ""Control"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Signal Imp: 34% | Patch Sprite: 18% | Hacker Drone: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Controller theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (2/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_OBSIDIAN_HACKER_SWARM,Obsidian Hacker Swarm,171,2,"{""Primary purpose"": ""Mixed threat"", ""Actions / turn"": 1, ""Difficulty"": ""Elite"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Signal Imp: 19% | Patch Sprite: 18% | Leak Wraith: 18% | STOP: 45%"", ""Dupes rule"": ""Allow"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +16 HP; deepen EliteMixed theme."", ""Special effects"": ""On death: deals 3 damage to ALL active characters."", ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (2/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_HOLO_POD_NODE,Holo Pod Node,58,3,"{""Primary purpose"": ""Debuff/DoT"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Patch Sprite: 18% | Signal Imp: 18% | STOP: 45%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen DoT theme."", ""Special effects"": ""On death: deals 3 damage to ALL active characters."", ""Design notes / justification"": ""Memorisable pool (5) with tiny deck variance (3/5). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_ECHO_SNIPER_PACK_2,Echo Sniper Pack 2,76,3,"{""Primary purpose"": ""Defense/Tank"", ""Actions / turn"": 1, ""Difficulty"": ""Normal"", ""Min enemy count"": 2, ""Max enemy count"": 4, ""Spawn table (weights)"": ""Firewall Pod: 34% | Patch Sprite: 18% | Firewall Pod: 18% | STOP: 30%"", ""Dupes rule"": ""Avoid"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +14 HP; deepen Tank theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (4) with tiny deck variance (3/4). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 2"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
E_FLUX_SHAMAN_CREW,Flux Shaman Crew,135,3,"{""Primary purpose"": ""Attack"", ""Actions / turn"": 1, ""Difficulty"": ""Elite"", ""Min enemy count"": 2, ""Max enemy count"": 3, ""Spawn table (weights)"": ""Leak Wraith: 19% | Corrode Rat: 18% | Firewall Pod: 18% | STOP: 45%"", ""Dupes rule"": ""Allow"", ""Minion cap"": null, ""Scaling options"": ""Later acts: +10 HP; deepen Attacker theme."", ""Special effects"": null, ""Design notes / justification"": ""Memorisable pool (6) with tiny deck variance (3/6). Plays 1 card/turn, so threat comes from card mix + encounter composition."", ""Boss category"": null, ""Run inclusion weight"": null, ""Act"": ""Act 3"", ""Boss pool (Act)"": null, ""Notes (Act tuning)"": null}"
